source,title,description,content,url,publishedAt
TheJournal.ie,Council votes to ban Netanyahu and Israeli Govt from Cork City,The motion tonight comes as the Attorney General told the three coalition leaders that the ICJ ruling creates new context for the examination of the Occupied Territories Bill.,"CORK CITY COUNCIL has voted to ban Israeli Prime Minister Benjamin Netanyahu, as well as his government colleagues, from Cork City in light of the war crimes committed by the state.  The idea was met… [+4491 chars]",https://www.thejournal.ie/cork-city-council-votes-to-ban-netanyahu-and-israeli-government-from-cork-6515338-Oct2024/,
The Jerusalem Post,Netanyahu pushing for IDF control of aid distribution in Gaza,Prime Minister Benjamin Netanyahu has pushed for the IDF to take control of aid distribution in the Gaza Strip,"Prime Minister Benjamin Netanyahu has pushed for the IDF to take control of aid distribution in the Gaza Strip, according to a report on N12.  This is a developing story.",https://www.jpost.com/breaking-news/article-824952,
The Jerusalem Post,Netanyahu has approved targets for an attack against Tehran,An Israeli source told ABC News on Wednesday that Prime Minister Benjamin Netanyahu approved a list of targets,An Israeli source told ABC News on Wednesday that Prime Minister Benjamin Netanyahu approved a list of targets to attack in response to Iran's aerial assault.  The source declined to elaborate on the… [+137 chars],https://www.jpost.com/breaking-news/article-824964,
The Jerusalem Post,Netanyahu to hold security consultation regarding the response against Iran,Prime Minister Benjamin Netanyahu will hold a security consultation on Monday at 8:30 p.m. regarding the respo,Prime Minister Benjamin Netanyahu will hold a security consultation on Monday at 8:30 p.m. regarding the response to Iran and the war in Lebanon.,https://www.jpost.com/breaking-news/article-824548,
Americanthinker.com,Netanyahu tries to protect U.N. peacekeepers,"As the war between Israel and Hezb’allah continues to escalate, many are getting caught in the crossfire. Including several U.N. peacekeepers.    But despite the accusations of some countries, Prime Minister Benjamin Netanyahu is looking out fo...","As the war between Israel and Hezb’allah continues to escalate, many are getting caught in the crossfire. Including several U.N. peacekeepers.  But despite the accusations of some countries, Prime Mi… [+3981 chars]",https://www.americanthinker.com/blog/2024/10/netanyahu_tries_to_protect_u_n_peacekeepers.html,
The Jerusalem Post,Nicaragua’s President Ortega compares Netanyahu to 'Hitler' and 'son of the devil',"Ortega further declared the Government of Israel an ""enemy of humanity"", according to El Nacional.","Nicaragua’s President Daniel Ortega intensified his rhetoric against Israel on Monday, condemning Prime Minister Benjamin Netanyahu and comparing him to Adolf Hitler. During a nationally televised ev… [+2967 chars]",https://www.jpost.com/international/article-824738,
The Jerusalem Post,"Netanyahu: Sinwar’s dead, now time to stop axis of evil, free hostages",He spoke shortly after the IDF confirmed that its soldiers had killed the Hamas leader in Rafah.,"Hamas’s leader Yahya Sinwar’s assassination opens the possibility of bringing an end to the Iran-led axis of evil and renews the possibility of freeing the remaining 101 hostages, Prime Minister Benj… [+2095 chars]",https://www.jpost.com/israel-news/article-825057,
BBC News,Netanyahu says focus on hostages after Sinwar death,"Sinwar, who topped Israel's most-wanted list, was a key figure believed to have been behind the 7 October attacks.","Israel's Prime Minister Benjamin Netanyahu has spoken, following the killing of Hamas leader Yahya Sinwar.   Sinwar, who topped Israel's most-wanted list, was a key figure believed to have been behin… [+122 chars]",https://www.bbc.com/news/videos/c5y8lnqrv2go,
ABC News,"Prime Minister Benjamin Netanyahu says Israel has “settled its account” with Sinwar but ""war is not yet ended.""","Prime Minister Benjamin Netanyahu says Israel has “settled its account” with Sinwar but ""war is not yet ended.""","Prime Minister Benjamin Netanyahu says Israel has settled its account with Sinwar but ""war is not yet ended.""  October 17, 2024, 1:43 PM  JERUSALEM -- Prime Minister Benjamin Netanyahu says Israel ha… [+60 chars]",https://abcnews.go.com/International/wireStory/prime-minister-benjamin-netanyahu-israel-settled-account-sinwar-114901381,
NDTV News,"""Grave Mistake"": Netanyahu On Hezbollah's ""Assassination"" Attempt",Israeli Prime Minister Benjamin Netanyahu has warned Hezbollah that its alleged attempt to assassinate him and his wife was a &quot;grave mistake&quot; and anybody who tries to harm Israel&#039;s citizens would pay a &quot;heavy price&quot;.,"Israeli Prime Minister Benjamin Netanyahu has warned Hezbollah that its alleged attempt to assassinate him and his wife was a ""grave mistake"" and anybody who tries to harm Israel's citizens would pay… [+2549 chars]",https://www.ndtv.com/world-news/netanyahu-says-attempt-by-irans-proxy-hezbollah-to-assassinate-me-and-my-wife-was-a-grave-mistake-6827757,
The Jerusalem Post,Netanyahu orders increase in Gaza aid to 250 humanitarian aid trucks per day - report,Prime Minister Benjamin Netanyahu has reportedly ordered to increase the amount of humanitarian aid trucks ent,"Prime Minister Benjamin Netanyahu has reportedly ordered to increase the amount of humanitarian aid trucks entering the Gaza Strip to 250 trucks a day, KAN reported on Friday evening.   Israel's cabi… [+321 chars]",https://www.jpost.com/breaking-news/article-825173,
The Jerusalem Post,"Trump says Sinwar death makes peace easier, adds he'll speak soon to Netanyahu",Republican US presidential candidate Donald Trump said on Friday that the death of Palestinian terrorist group,"Republican US presidential candidate Donald Trump said on Friday that the death of Palestinian terrorist group Hamas's leader Yahya Sinwar would make prospects of peace easier in Gaza.  ""I think it m… [+516 chars]",https://www.jpost.com/breaking-news/article-825176,
The Jerusalem Post,"Israel will respond to attempted assassination of Netanyahu, diplomatic source says",Israel plans to retaliate for the attempted assassination of Prime Minister Benjamin Netanyahu by the Iranian,"Israel plans to retaliate for the attempted assassination of Prime Minister Benjamin Netanyahu by the Iranian proxy group Hezbollah, a diplomatic source told The Jerusalem Post on Saturday night, exp… [+502 chars]",https://www.jpost.com/breaking-news/article-825243,
The Jerusalem Post,Biden spoke with Netanyahu about new options to free Gaza hostages,US President Joe Biden spoke with Prime Minister Benjamin Netanyahu about new opportunities to free the remain,US President Joe Biden spoke with Prime Minister Benjamin Netanyahu about new opportunities to free the remaining 101 hostages in Gaza in the aftermath of the IDF’s killing of Hamas leader Yahya Sinw… [+509 chars],https://www.jpost.com/breaking-news/article-825070,
The Jerusalem Post,Netanyahu criticizes Macron comment saying that the UN created Israel - report,Prime Minister Benjamin Netanyahu criticized French President Emmanuel Macron's statements regarding Israel an,"Prime Minister Benjamin Netanyahu criticized French President Emmanuel Macron's statements regarding Israel and the UN in an exclusive interview with French newspaper Le Figaro on Thursday, which was… [+431 chars]",https://www.jpost.com/breaking-news/article-824998,
New York Post,Trump accuses Biden of trying to ‘hold back’ Netanyahu after Israel’s killing of Hamas leader Yahya Sinwar,Former President Donald Trump said Friday that President Biden should allow Israel a free hand in its operations against Hamas following the takeout of terror boss Yahya Sinwar in the Gaza Strip earlier this week.,Former President Donald Trump said Friday that President Biden should allow Israel a free hand in its operations against Hamas following the takeout of terror boss Yahya Sinwar in the Gaza Strip earl… [+3833 chars],https://nypost.com/2024/10/18/us-news/trump-accuses-biden-of-trying-to-hold-back-netanyahu-after-israels-killing-of-hamas-leader-yahya-sinwar/,
New York Post,Netanyahu says Israel ‘settled the score’ with Hamas head Yahya Sinwar’s death — but warns war is not over,"Israeli Prime Minister Benjamin Netanyahu said that the killing of Hamas head Yahya Sinwar in Rafah marked a pivotal moment in the Middle East wars, but warned that the fight was not over yet – as he vowed to return the remaining hostages to their loved ones.…","Israeli Prime Minister Benjamin Netanyahu said that the killing of Hamas head Yahya Sinwar in Rafah marked a pivotal moment in the Middle East wars, but warned that the fight was not over yet as he v… [+2292 chars]",https://nypost.com/2024/10/17/world-news/netanyahu-says-israel-settled-the-score-with-yahya-sinwars-death-but-war-is-not-over/,
Biztoc.com,Will Netanyahu continue Gaza war after death of Hamas chief?,US says killing of Yahya Sinwar is an opportunity to negotiate a ceasefire,"US says killing of Yahya Sinwar is an opportunity to negotiate a ceasefire  This story appeared on ft.com, 2024-10-17 22:23:08.",https://biztoc.com/x/047d8be934863455,
Financial Post,"Netanyahu Agrees to Limit Strike on Iran, Washington Post Reports","Israeli Prime Minister Benjamin Netanyahu has agreed to limit his country’s retaliation against Iran over the missile attack on Oct. 1 to military targets, according to a report in the Washington Post.","(Bloomberg) Israeli Prime Minister Benjamin Netanyahu has agreed to limit his countrys retaliation against Iran over the missile attack on Oct. 1 to military targets, according to a report in the Was… [+1542 chars]",https://financialpost.com/pmn/business-pmn/netanyahu-agrees-to-limit-strike-on-iran-washington-post-reports,
Digital Journal,Israel strikes Lebanon after Netanyahu vows no mercy for Hezbollah,"Israel’s military launched strikes Tuesday on eastern Lebanon, official Lebanese media reported, as Hezbollah fought Israeli soldiers after Prime Minister Benjamin Netanyahu vowed no mercy for the militant group. The premier’s pledge on Monday came a day afte…","Lebanese Red Cross paramedics transport a body unearthed from the rubble at the site of an Israeli air strike that targeted the northern Lebanese village of Aito on October 14, 2024 - Copyright KCNA … [+6235 chars]",https://www.digitaljournal.com/world/israel-strikes-lebanon-after-netanyahu-vows-no-mercy-for-hezbollah/article,
NDTV News,Netanyahu Claims Russian Weapons Found In Hezbollah Bases In Lebanon,Israeli Prime Minister Benjamin Netanyahu told a French newspaper that Israeli forces had found &quot;state-of-the-art&quot; Russian weapons in searches of Hezbollah bases in south Lebanon.,"Paris: Israeli Prime Minister Benjamin Netanyahu told a French newspaper that Israeli forces had found ""state-of-the-art"" Russian weapons in searches of Hezbollah bases in south Lebanon.  Netanyahu h… [+1772 chars]",https://www.ndtv.com/world-news/israel-pm-benjamin-netanyahu-claims-russian-weapons-found-in-hezbollah-bases-in-lebanon-6806704,
NDTV News,Netanyahu Opposes Ceasefire Deal That Won't Halt Hezbollah From Rearming,Israeli Prime Minister Benjamin Netanyahu said on Tuesday he told French President Emmanuel Macron that he would not agree to a ceasefire deal that failed to stop Hezbollah rearming and regrouping.,Jerusalem: Israeli Prime Minister Benjamin Netanyahu said on Tuesday he told French President Emmanuel Macron that he would not agree to a ceasefire deal that failed to stop Hezbollah rearming and re… [+1692 chars],https://www.ndtv.com/world-news/israels-netanyahu-opposes-ceasefire-deal-that-wont-halt-hezbollah-from-rearming-6798116,
